X,Y,id,type,modified,language,bibliographicCitation,institutionCode,collectionCode,datasetName,ownerInstitutionCode,basisOfRecord,catalogNumber,occurrenceRemarks,individualCount,lifeStage,occurrenceStatus,samplingProtocol,eventDate,startDayOfYear,year,month,day,fieldNumber,waterBody,country,stateProvince,county,locality,minimumDepthInMeters,maximumDepthInMeters,verbatimCoordinateSystem,decimalLatitude,decimalLongitude,geodeticDatum,coordinatePrecision,footprintWKT,typeStatus,scientificNameID,scientificName,kingdom,phylum,class,order_,family,genus,subgenus,specificEpithet,infraspecificEpithet,scientificNameAuthorship,FID
-178.643833,-18.145667,82,PhysicalObject,2014/06/08 12:00:00+00,en,Monstrotyphis montfortii (Muricidae from Fiji and Tonga 82),Muséum national d’Histoire naturelle,Muricidae from Fiji and Tonga,Muricidae from Fiji and Tonga,MNHN,Human Observation,DW 1465 Monstrotyphis montfortii,GearType=Warén dredge,1,,present,GearType=Warén dredge,1999/03/06,65,1999,3,6,DW 1465,South Pacific Ocean,,,,,290,300,decimal degrees,-18.145667,-178.643833,WGS84,30,POINT (-178.643833 -18.145667),,urn:lsid:marinespecies.org:taxname:407603,Monstrotyphis montfortii,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Monstrotyphis,,montfortii,,"(A. Adams, 1863)",122
178.08333,-18.28333,83,PhysicalObject,2014/06/08 12:00:00+00,en,Murex aduncospinosus (Muricidae from Fiji and Tonga 83),Muséum national d’Histoire naturelle,Muricidae from Fiji and Tonga,Muricidae from Fiji and Tonga,MNHN,Human Observation,BS 29 Murex aduncospinosus,,1,juvenile,present,,,,,,,BS 29,South Pacific Ocean,,,,,35,35,decimal degrees,-18.28333,178.08333,WGS84,200,POINT (178.08333 -18.28333),,urn:lsid:marinespecies.org:taxname:215644,Murex aduncospinosus,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Murex,,aduncospinosus,,"Sowerby II, 1841",123
178.41667,-18.13333,84,PhysicalObject,2014/06/08 12:00:00+00,en,Murex aduncospinosus (Muricidae from Fiji and Tonga 84),Muséum national d’Histoire naturelle,Muricidae from Fiji and Tonga,Muricidae from Fiji and Tonga,MNHN,Human Observation,BS 34 Murex aduncospinosus,,1,juvenile,present,,,,,,,BS 34,South Pacific Ocean,,,,,20,20,decimal degrees,-18.13333,178.41667,WGS84,200,POINT (178.41667 -18.13333),,urn:lsid:marinespecies.org:taxname:215644,Murex aduncospinosus,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Murex,,aduncospinosus,,"Sowerby II, 1841",124
177.2,-17.75,85,PhysicalObject,2014/06/08 12:00:00+00,en,Murex aduncospinosus (Muricidae from Fiji and Tonga 85),Muséum national d’Histoire naturelle,Muricidae from Fiji and Tonga,Muricidae from Fiji and Tonga,MNHN,Human Observation,BS 49 Murex aduncospinosus,,6,,present,,,,,,,BS 49,South Pacific Ocean,,,,,23,23,decimal degrees,-17.75,177.2,WGS84,200,POINT (177.2 -17.75),,urn:lsid:marinespecies.org:taxname:215644,Murex aduncospinosus,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Murex,,aduncospinosus,,"Sowerby II, 1841",125
178.551,-18.206,86,PhysicalObject,2014/06/08 12:00:00+00,en,Murex aduncospinosus (Muricidae from Fiji and Tonga 86),Muséum national d’Histoire naturelle,Muricidae from Fiji and Tonga,Muricidae from Fiji and Tonga,MNHN,Human Observation,CP 1366 Murex aduncospinosus,GearType=beam trawl,1,juvenile,present,GearType=beam trawl,1998/08/15,227,1998,8,15,CP 1366,South Pacific Ocean,,,,,149,168,decimal degrees,-18.206,178.551,WGS84,30,POINT (178.551 -18.206),,urn:lsid:marinespecies.org:taxname:215644,Murex aduncospinosus,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Murex,,aduncospinosus,,"Sowerby II, 1841",126
178.56667,-18.18333,87,PhysicalObject,2014/06/08 12:00:00+00,en,Murex aduncospinosus (Muricidae from Fiji and Tonga 87),Muséum national d’Histoire naturelle,Muricidae from Fiji and Tonga,Muricidae from Fiji and Tonga,MNHN,Human Observation,CP 23 Murex aduncospinosus,GearType=beam trawl,3,,present,GearType=beam trawl,,,,,,CP 23,South Pacific Ocean,,,,,26,26,decimal degrees,-18.18333,178.56667,WGS84,200,POINT (178.56667 -18.18333),,urn:lsid:marinespecies.org:taxname:215644,Murex aduncospinosus,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Murex,,aduncospinosus,,"Sowerby II, 1841",127
178.56667,-18.18333,88,PhysicalObject,2014/06/08 12:00:00+00,en,Murex aduncospinosus (Muricidae from Fiji and Tonga 88),Muséum national d’Histoire naturelle,Muricidae from Fiji and Tonga,Muricidae from Fiji and Tonga,MNHN,Human Observation,CP 24 Murex aduncospinosus,GearType=beam trawl,1,,present,GearType=beam trawl,,,,,,CP 24,South Pacific Ocean,,,,,26,26,decimal degrees,-18.18333,178.56667,WGS84,200,POINT (178.56667 -18.18333),,urn:lsid:marinespecies.org:taxname:215644,Murex aduncospinosus,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Murex,,aduncospinosus,,"Sowerby II, 1841",128
178.06667,-18.28333,89,PhysicalObject,2014/06/08 12:00:00+00,en,Murex aduncospinosus (Muricidae from Fiji and Tonga 89),Muséum national d’Histoire naturelle,Muricidae from Fiji and Tonga,Muricidae from Fiji and Tonga,MNHN,Human Observation,CP 30 Murex aduncospinosus,GearType=beam trawl,2,,present,GearType=beam trawl,,,,,,CP 30,South Pacific Ocean,,,,,32,32,decimal degrees,-18.28333,178.06667,WGS84,200,POINT (178.06667 -18.28333),,urn:lsid:marinespecies.org:taxname:215644,Murex aduncospinosus,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Murex,,aduncospinosus,,"Sowerby II, 1841",129
177.23333,-17.9,90,PhysicalObject,2014/06/08 12:00:00+00,en,Murex aduncospinosus (Muricidae from Fiji and Tonga 90),Muséum national d’Histoire naturelle,Muricidae from Fiji and Tonga,Muricidae from Fiji and Tonga,MNHN,Human Observation,CP 47 Murex aduncospinosus,GearType=beam trawl,22,,present,GearType=beam trawl,,,,,,CP 47,South Pacific Ocean,,,,,25,25,decimal degrees,-17.9,177.23333,WGS84,200,POINT (177.23333 -17.9),,urn:lsid:marinespecies.org:taxname:215644,Murex aduncospinosus,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Murex,,aduncospinosus,,"Sowerby II, 1841",130
177.33333,-17.63333,91,PhysicalObject,2014/06/08 12:00:00+00,en,Murex aduncospinosus (Muricidae from Fiji and Tonga 91),Muséum national d’Histoire naturelle,Muricidae from Fiji and Tonga,Muricidae from Fiji and Tonga,MNHN,Human Observation,CP 80 Murex aduncospinosus,GearType=beam trawl,2,,present,GearType=beam trawl,,,,,,CP 80,South Pacific Ocean,,,,,36,36,decimal degrees,-17.63333,177.33333,WGS84,200,POINT (177.33333 -17.63333),,urn:lsid:marinespecies.org:taxname:215644,Murex aduncospinosus,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Murex,,aduncospinosus,,"Sowerby II, 1841",131
177.36667,-17.66667,92,PhysicalObject,2014/06/08 12:00:00+00,en,Murex aduncospinosus (Muricidae from Fiji and Tonga 92),Muséum national d’Histoire naturelle,Muricidae from Fiji and Tonga,Muricidae from Fiji and Tonga,MNHN,Human Observation,CP 84 Murex aduncospinosus,GearType=beam trawl,1,,present,GearType=beam trawl,,,,,,CP 84,South Pacific Ocean,,,,,22,22,decimal degrees,-17.66667,177.36667,WGS84,200,POINT (177.36667 -17.66667),,urn:lsid:marinespecies.org:taxname:215644,Murex aduncospinosus,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Murex,,aduncospinosus,,"Sowerby II, 1841",132
178.6,-18.2,93,PhysicalObject,2014/06/08 12:00:00+00,en,Murex aduncospinosus (Muricidae from Fiji and Tonga 93),Muséum national d’Histoire naturelle,Muricidae from Fiji and Tonga,Muricidae from Fiji and Tonga,MNHN,Human Observation,DW 1362 Murex aduncospinosus,GearType=Warén dredge,5,,present,GearType=Warén dredge,,,,,,DW 1362,South Pacific Ocean,,,,,80,89,decimal degrees,-18.2,178.6,WGS84,200,POINT (178.6 -18.2),,urn:lsid:marinespecies.org:taxname:215644,Murex aduncospinosus,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Murex,,aduncospinosus,,"Sowerby II, 1841",133
177.2,-17.75,94,PhysicalObject,2014/06/08 12:00:00+00,en,Murex tenuirostrum (Muricidae from Fiji and Tonga 94),Muséum national d’Histoire naturelle,Muricidae from Fiji and Tonga,Muricidae from Fiji and Tonga,MNHN,Human Observation,BS 49 Murex tenuirostrum,,1,,present,,,,,,,BS 49,South Pacific Ocean,,,,,23,23,decimal degrees,-17.75,177.2,WGS84,200,POINT (177.2 -17.75),,urn:lsid:marinespecies.org:taxname:730432,Murex tenuirostrum,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Murex,,tenuirostrum,,"Lamarck, 1822",134
178.5475,-18.20433333,95,PhysicalObject,2014/06/08 12:00:00+00,en,Murex tenuirostrum (Muricidae from Fiji and Tonga 95),Muséum national d’Histoire naturelle,Muricidae from Fiji and Tonga,Muricidae from Fiji and Tonga,MNHN,Human Observation,CP 1371 Murex tenuirostrum,GearType=beam trawl,1,juvenile,present,GearType=beam trawl,1998/08/16,228,1998,8,16,CP 1371,South Pacific Ocean,,,,,135,151,decimal degrees,-18.20433333,178.5475,WGS84,30,POINT (178.5475 -18.2043333333333),,urn:lsid:marinespecies.org:taxname:730432,Murex tenuirostrum,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Murex,,tenuirostrum,,"Lamarck, 1822",135
-174.05,-18.68333,96,PhysicalObject,2014/06/08 12:00:00+00,en,Murex tenuirostrum (Muricidae from Fiji and Tonga 96),Muséum national d’Histoire naturelle,Muricidae from Fiji and Tonga,Muricidae from Fiji and Tonga,MNHN,Human Observation,CP 1582 Murex tenuirostrum,GearType=beam trawl,2,,present,GearType=beam trawl,,,,,,CP 1582,South Pacific Ocean,,,,,79,82,decimal degrees,-18.68333,-174.05,WGS84,200,POINT (-174.05 -18.68333),,urn:lsid:marinespecies.org:taxname:730432,Murex tenuirostrum,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Murex,,tenuirostrum,,"Lamarck, 1822",136
178.1,-18.43333,97,PhysicalObject,2014/06/08 12:00:00+00,en,Murex tenuirostrum (Muricidae from Fiji and Tonga 97),Muséum national d’Histoire naturelle,Muricidae from Fiji and Tonga,Muricidae from Fiji and Tonga,MNHN,Human Observation,CP 18 Murex tenuirostrum,GearType=beam trawl,4,,present,GearType=beam trawl,,,,,,CP 18,South Pacific Ocean,,,,,44,45,decimal degrees,-18.43333,178.1,WGS84,200,POINT (178.1 -18.43333),,urn:lsid:marinespecies.org:taxname:730432,Murex tenuirostrum,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Murex,,tenuirostrum,,"Lamarck, 1822",137
178.06667,-18.43333,98,PhysicalObject,2014/06/08 12:00:00+00,en,Murex tenuirostrum (Muricidae from Fiji and Tonga 98),Muséum national d’Histoire naturelle,Muricidae from Fiji and Tonga,Muricidae from Fiji and Tonga,MNHN,Human Observation,CP 19 Murex tenuirostrum,GearType=beam trawl,7,,present,GearType=beam trawl,,,,,,CP 19,South Pacific Ocean,,,,,48,50,decimal degrees,-18.43333,178.06667,WGS84,200,POINT (178.06667 -18.43333),,urn:lsid:marinespecies.org:taxname:730432,Murex tenuirostrum,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Murex,,tenuirostrum,,"Lamarck, 1822",138
178.03333,-18.43333,99,PhysicalObject,2014/06/08 12:00:00+00,en,Murex tenuirostrum (Muricidae from Fiji and Tonga 99),Muséum national d’Histoire naturelle,Muricidae from Fiji and Tonga,Muricidae from Fiji and Tonga,MNHN,Human Observation,CP 20 Murex tenuirostrum,GearType=beam trawl,17,,present,GearType=beam trawl,,,,,,CP 20,South Pacific Ocean,,,,,50,51,decimal degrees,-18.43333,178.03333,WGS84,200,POINT (178.03333 -18.43333),,urn:lsid:marinespecies.org:taxname:730432,Murex tenuirostrum,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Murex,,tenuirostrum,,"Lamarck, 1822",139
178.06667,-18.28333,100,PhysicalObject,2014/06/08 12:00:00+00,en,Murex tenuirostrum (Muricidae from Fiji and Tonga 100),Muséum national d’Histoire naturelle,Muricidae from Fiji and Tonga,Muricidae from Fiji and Tonga,MNHN,Human Observation,CP 30 Murex tenuirostrum,GearType=beam trawl,6,,present,GearType=beam trawl,,,,,,CP 30,South Pacific Ocean,,,,,32,32,decimal degrees,-18.28333,178.06667,WGS84,200,POINT (178.06667 -18.28333),,urn:lsid:marinespecies.org:taxname:730432,Murex tenuirostrum,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Murex,,tenuirostrum,,"Lamarck, 1822",140
177.21667,-17.86667,101,PhysicalObject,2014/06/08 12:00:00+00,en,Murex tenuirostrum (Muricidae from Fiji and Tonga 101),Muséum national d’Histoire naturelle,Muricidae from Fiji and Tonga,Muricidae from Fiji and Tonga,MNHN,Human Observation,CP 45 Murex tenuirostrum,GearType=beam trawl,3,,present,GearType=beam trawl,,,,,,CP 45,South Pacific Ocean,,,,,35,35,decimal degrees,-17.86667,177.21667,WGS84,200,POINT (177.21667 -17.86667),,urn:lsid:marinespecies.org:taxname:730432,Murex tenuirostrum,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Murex,,tenuirostrum,,"Lamarck, 1822",141
177.21667,-17.86667,102,PhysicalObject,2014/06/08 12:00:00+00,en,Murex tenuirostrum (Muricidae from Fiji and Tonga 102),Muséum national d’Histoire naturelle,Muricidae from Fiji and Tonga,Muricidae from Fiji and Tonga,MNHN,Human Observation,CP 48 Murex tenuirostrum,GearType=beam trawl,2,,present,GearType=beam trawl,,,,,,CP 48,South Pacific Ocean,,,,,16,16,decimal degrees,-17.86667,177.21667,WGS84,200,POINT (177.21667 -17.86667),,urn:lsid:marinespecies.org:taxname:730432,Murex tenuirostrum,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Murex,,tenuirostrum,,"Lamarck, 1822",142
177.38333,-17.71667,103,PhysicalObject,2014/06/08 12:00:00+00,en,Murex tenuirostrum (Muricidae from Fiji and Tonga 103),Muséum national d’Histoire naturelle,Muricidae from Fiji and Tonga,Muricidae from Fiji and Tonga,MNHN,Human Observation,CP 57 Murex tenuirostrum,GearType=beam trawl,2,,present,GearType=beam trawl,,,,,,CP 57,South Pacific Ocean,,,,,17,17,decimal degrees,-17.71667,177.38333,WGS84,200,POINT (177.38333 -17.71667),,urn:lsid:marinespecies.org:taxname:730432,Murex tenuirostrum,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Murex,,tenuirostrum,,"Lamarck, 1822",143
177.21667,-17.8,104,PhysicalObject,2014/06/08 12:00:00+00,en,Murex tenuirostrum (Muricidae from Fiji and Tonga 104),Muséum national d’Histoire naturelle,Muricidae from Fiji and Tonga,Muricidae from Fiji and Tonga,MNHN,Human Observation,CP 65 Murex tenuirostrum,GearType=beam trawl,1,juvenile,present,GearType=beam trawl,,,,,,CP 65,South Pacific Ocean,,,,,32,32,decimal degrees,-17.8,177.21667,WGS84,200,POINT (177.21667 -17.8),,urn:lsid:marinespecies.org:taxname:730432,Murex tenuirostrum,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Murex,,tenuirostrum,,"Lamarck, 1822",144
177.23333,-17.75,105,PhysicalObject,2014/06/08 12:00:00+00,en,Murex tenuirostrum (Muricidae from Fiji and Tonga 105),Muséum national d’Histoire naturelle,Muricidae from Fiji and Tonga,Muricidae from Fiji and Tonga,MNHN,Human Observation,CP 66 Murex tenuirostrum,GearType=beam trawl,1,,present,GearType=beam trawl,,,,,,CP 66,South Pacific Ocean,,,,,37,37,decimal degrees,-17.75,177.23333,WGS84,200,POINT (177.23333 -17.75),,urn:lsid:marinespecies.org:taxname:730432,Murex tenuirostrum,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Murex,,tenuirostrum,,"Lamarck, 1822",145
177.3,-17.73333,106,PhysicalObject,2014/06/08 12:00:00+00,en,Murex tenuirostrum (Muricidae from Fiji and Tonga 106),Muséum national d’Histoire naturelle,Muricidae from Fiji and Tonga,Muricidae from Fiji and Tonga,MNHN,Human Observation,CP 67 Murex tenuirostrum,GearType=beam trawl,1,,present,GearType=beam trawl,,,,,,CP 67,South Pacific Ocean,,,,,28,28,decimal degrees,-17.73333,177.3,WGS84,200,POINT (177.3 -17.73333),,urn:lsid:marinespecies.org:taxname:730432,Murex tenuirostrum,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Murex,,tenuirostrum,,"Lamarck, 1822",146
178.1,-18.35,107,PhysicalObject,2014/06/08 12:00:00+00,en,Murex tenuirostrum (Muricidae from Fiji and Tonga 107),Muséum national d’Histoire naturelle,Muricidae from Fiji and Tonga,Muricidae from Fiji and Tonga,MNHN,Human Observation,DW 09 Murex tenuirostrum,GearType=Warén dredge,1,,present,GearType=Warén dredge,,,,,,DW 09,South Pacific Ocean,,,,,37,41,decimal degrees,-18.35,178.1,WGS84,200,POINT (178.1 -18.35),,urn:lsid:marinespecies.org:taxname:730432,Murex tenuirostrum,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Murex,,tenuirostrum,,"Lamarck, 1822",147
178.21667,-16.83333,108,PhysicalObject,2014/06/08 12:00:00+00,en,Murex tenuirostrum (Muricidae from Fiji and Tonga 108),Muséum national d’Histoire naturelle,Muricidae from Fiji and Tonga,Muricidae from Fiji and Tonga,MNHN,Human Observation,DW 1333 Murex tenuirostrum,GearType=Warén dredge,1,juvenile,present,GearType=Warén dredge,,,,,,DW 1333,South Pacific Ocean,,,,,200,215,decimal degrees,-16.83333,178.21667,WGS84,200,POINT (178.21667 -16.83333),,urn:lsid:marinespecies.org:taxname:730432,Murex tenuirostrum,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Murex,,tenuirostrum,,"Lamarck, 1822",148
-178.4745,-18.676667,109,PhysicalObject,2014/06/08 12:00:00+00,en,Murex tenuirostrum (Muricidae from Fiji and Tonga 109),Muséum national d’Histoire naturelle,Muricidae from Fiji and Tonga,Muricidae from Fiji and Tonga,MNHN,Human Observation,DW 1498 Murex tenuirostrum,GearType=Warén dredge,1,juvenile,present,GearType=Warén dredge,1999/03/12,71,1999,3,12,DW 1498,South Pacific Ocean,,,,,300,307,decimal degrees,-18.676667,-178.4745,WGS84,30,POINT (-178.4745 -18.676667),,urn:lsid:marinespecies.org:taxname:730432,Murex tenuirostrum,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Murex,,tenuirostrum,,"Lamarck, 1822",149
178.11667,-18.43333,110,PhysicalObject,2014/06/08 12:00:00+00,en,Murex tenuirostrum (Muricidae from Fiji and Tonga 110),Muséum national d’Histoire naturelle,Muricidae from Fiji and Tonga,Muricidae from Fiji and Tonga,MNHN,Human Observation,DW 16 Murex tenuirostrum,GearType=Warén dredge,1,,present,GearType=Warén dredge,,,,,,DW 16,South Pacific Ocean,,,,,32,36,decimal degrees,-18.43333,178.11667,WGS84,200,POINT (178.11667 -18.43333),,urn:lsid:marinespecies.org:taxname:730432,Murex tenuirostrum,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Murex,,tenuirostrum,,"Lamarck, 1822",150
177.21667,-17.86667,111,PhysicalObject,2014/06/08 12:00:00+00,en,Murex tenuirostrum (Muricidae from Fiji and Tonga 111),Muséum national d’Histoire naturelle,Muricidae from Fiji and Tonga,Muricidae from Fiji and Tonga,MNHN,Human Observation,DW 44 Murex tenuirostrum,GearType=Warén dredge,4,,present,GearType=Warén dredge,,,,,,DW 44,South Pacific Ocean,,,,,33,33,decimal degrees,-17.86667,177.21667,WGS84,200,POINT (177.21667 -17.86667),,urn:lsid:marinespecies.org:taxname:730432,Murex tenuirostrum,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Murex,,tenuirostrum,,"Lamarck, 1822",151
177.23333,-17.75,112,PhysicalObject,2014/06/08 12:00:00+00,en,Murex tenuirostrum (Muricidae from Fiji and Tonga 112),Muséum national d’Histoire naturelle,Muricidae from Fiji and Tonga,Muricidae from Fiji and Tonga,MNHN,Human Observation,DW 50 Murex tenuirostrum,GearType=Warén dredge,1,,present,GearType=Warén dredge,,,,,,DW 50,South Pacific Ocean,,,,,36,36,decimal degrees,-17.75,177.23333,WGS84,200,POINT (177.23333 -17.75),,urn:lsid:marinespecies.org:taxname:730432,Murex tenuirostrum,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Murex,,tenuirostrum,,"Lamarck, 1822",152
177.8408333,-17.27933333,113,PhysicalObject,2014/06/08 12:00:00+00,en,Murex troscheli (Muricidae from Fiji and Tonga 113),Muséum national d’Histoire naturelle,Muricidae from Fiji and Tonga,Muricidae from Fiji and Tonga,MNHN,Human Observation,CP 1328 Murex troscheli,GearType=beam trawl,2,,present,GearType=beam trawl,1998/08/07,219,1998,8,7,CP 1328,South Pacific Ocean,,,,,248,277,decimal degrees,-17.27933333,177.8408333,WGS84,30,POINT (177.840833333333 -17.2793333333333),,urn:lsid:marinespecies.org:taxname:564259,Murex troscheli,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Murex,,troscheli,,"Lischke, 1868",153
178.081,-18.30916667,114,PhysicalObject,2014/06/08 12:00:00+00,en,Murex troscheli (Muricidae from Fiji and Tonga 114),Muséum national d’Histoire naturelle,Muricidae from Fiji and Tonga,Muricidae from Fiji and Tonga,MNHN,Human Observation,CP 1387 Murex troscheli,GearType=beam trawl,1,,present,GearType=beam trawl,1998/08/19,231,1998,8,19,CP 1387,South Pacific Ocean,,,,,229,370,decimal degrees,-18.30916667,178.081,WGS84,30,POINT (178.081 -18.3091666666667),,urn:lsid:marinespecies.org:taxname:564259,Murex troscheli,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Murex,,troscheli,,"Lischke, 1868",154
178.0788333,-18.30966667,115,PhysicalObject,2014/06/08 12:00:00+00,en,Murex troscheli (Muricidae from Fiji and Tonga 115),Muséum national d’Histoire naturelle,Muricidae from Fiji and Tonga,Muricidae from Fiji and Tonga,MNHN,Human Observation,CP 1389 Murex troscheli,GearType=beam trawl,1,,present,GearType=beam trawl,1998/08/19,231,1998,8,19,CP 1389,South Pacific Ocean,,,,,241,417,decimal degrees,-18.30966667,178.0788333,WGS84,30,POINT (178.078833333333 -18.3096666666667),,urn:lsid:marinespecies.org:taxname:564259,Murex troscheli,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Murex,,troscheli,,"Lischke, 1868",155
178.1,-18.31667,116,PhysicalObject,2014/06/08 12:00:00+00,en,Murex troscheli (Muricidae from Fiji and Tonga 116),Muséum national d’Histoire naturelle,Muricidae from Fiji and Tonga,Muricidae from Fiji and Tonga,MNHN,Human Observation,DW 1384 Murex troscheli,GearType=Warén dredge,1,juvenile,present,GearType=Warén dredge,,,,,,DW 1384,South Pacific Ocean,,,,,260,305,decimal degrees,-18.31667,178.1,WGS84,200,POINT (178.1 -18.31667),,urn:lsid:marinespecies.org:taxname:564259,Murex troscheli,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Murex,,troscheli,,"Lischke, 1868",156
-178.170667,-19.666833,117,PhysicalObject,2014/06/08 12:00:00+00,en,Murexsul charcoti (Muricidae from Fiji and Tonga 117),Muséum national d’Histoire naturelle,Muricidae from Fiji and Tonga,Muricidae from Fiji and Tonga,MNHN,Human Observation,DW 1469 Murexsul charcoti,GearType=Warén dredge,2,,present,GearType=Warén dredge,1999/03/08,67,1999,3,8,DW 1469,South Pacific Ocean,,,,,314,377,decimal degrees,-19.666833,-178.170667,WGS84,30,POINT (-178.170667 -19.666833),,urn:lsid:marinespecies.org:taxname:407845,Murexsul charcoti,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Murexsul,,charcoti,,"(Houart, 1991)",157
-175.88333,-23.05,118,PhysicalObject,2014/06/08 12:00:00+00,en,Murexsul charcoti (Muricidae from Fiji and Tonga 118),Muséum national d’Histoire naturelle,Muricidae from Fiji and Tonga,Muricidae from Fiji and Tonga,MNHN,Human Observation,DW 1615 Murexsul charcoti,GearType=Warén dredge,2,,present,GearType=Warén dredge,,,,,,DW 1615,South Pacific Ocean,,,,,482,504,decimal degrees,-23.05,-175.88333,WGS84,200,POINT (-175.88333 -23.05),,urn:lsid:marinespecies.org:taxname:407845,Murexsul charcoti,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Murexsul,,charcoti,,"(Houart, 1991)",158
-178.170667,-19.666833,119,PhysicalObject,2014/06/08 12:00:00+00,en,Murexsul merlei (Muricidae from Fiji and Tonga 119),Muséum national d’Histoire naturelle,Muricidae from Fiji and Tonga,Muricidae from Fiji and Tonga,MNHN,Human Observation,MNHN 20007,GearType=Warén dredge,1,,present,GearType=Warén dredge,1999/03/08,67,1999,3,8,DW 1469,South Pacific Ocean,,,,,314,377,decimal degrees,-19.666833,-178.170667,WGS84,30,POINT (-178.170667 -19.666833),Paratype,urn:lsid:marinespecies.org:taxname:407868,Murexsul merlei,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Murexsul,,merlei,,"Houart & Héros, 2008",159
-175.3,-21.71667,120,PhysicalObject,2014/06/08 12:00:00+00,en,Murexsul merlei (Muricidae from Fiji and Tonga 120),Muséum national d’Histoire naturelle,Muricidae from Fiji and Tonga,Muricidae from Fiji and Tonga,MNHN,Human Observation,MNHN 20008,GearType=Warén dredge,1,,present,GearType=Warén dredge,,,,,,DW 1535,South Pacific Ocean,,,,,268,268,decimal degrees,-21.71667,-175.3,WGS84,200,POINT (-175.3 -21.71667),Paratype,urn:lsid:marinespecies.org:taxname:407868,Murexsul merlei,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Murexsul,,merlei,,"Houart & Héros, 2008",160
-174.31667,-19.05,121,PhysicalObject,2014/06/08 12:00:00+00,en,Murexsul merlei (Muricidae from Fiji and Tonga 121),Muséum national d’Histoire naturelle,Muricidae from Fiji and Tonga,Muricidae from Fiji and Tonga,MNHN,Human Observation,MNHN 20006,GearType=Warén dredge,1,,present,GearType=Warén dredge,,,,,,DW 1595,South Pacific Ocean,,,,,523,806,decimal degrees,-19.05,-174.31667,WGS84,200,POINT (-174.31667 -19.05),Holotype,urn:lsid:marinespecies.org:taxname:407868,Murexsul merlei,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Murexsul,,merlei,,"Houart & Héros, 2008",161
178.21667,-16.83333,122,PhysicalObject,2014/06/08 12:00:00+00,en,Naquetia cumingii (Muricidae from Fiji and Tonga 122),Muséum national d’Histoire naturelle,Muricidae from Fiji and Tonga,Muricidae from Fiji and Tonga,MNHN,Human Observation,DW 1333 Naquetia cumingii,GearType=Warén dredge,1,,present,GearType=Warén dredge,,,,,,DW 1333,South Pacific Ocean,,,,,200,215,decimal degrees,-16.83333,178.21667,WGS84,200,POINT (178.21667 -16.83333),,urn:lsid:marinespecies.org:taxname:405842,Naquetia cumingii,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Naquetia,,cumingii,,"(A. Adams, 1853)",162
